645778.58,5493435.10
645781.63,5493434.49
645784.88,5493433.85
645788.31,5493433.17
645791.92,5493432.45
645795.72,5493431.70
645799.65,5493430.74
645803.65,5493429.46
645807.82,5493428.12
645810.70,5493427.20
645813.65,5493426.25
645816.68,5493425.28
645819.76,5493424.30
645822.90,5493423.29
645826.12,5493422.26
645829.41,5493421.20
645832.76,5493420.13
645836.17,5493418.97
645839.55,5493417.51
645843.01,5493416.03
645846.53,5493414.51
645850.12,5493412.97
645853.80,5493411.39
645857.55,5493409.77
645861.37,5493408.13
645865.27,5493406.45
645869.21,5493404.75
645873.24,5493403.02
645891.16,5493392.88
645895.09,5493390.15
645899.07,5493387.39
645903.11,5493384.59
645907.22,5493381.75
645911.39,5493378.86
645915.63,5493375.92
645919.93,5493372.94
645924.30,5493369.92
645928.74,5493366.84
645933.25,5493363.72
645937.78,5493360.49
645942.06,5493356.81
645946.41,5493353.09
645962.10,5493339.63
645964.39,5493337.66
645966.70,5493335.69
645969.02,5493333.70
645971.35,5493331.70
645973.69,5493329.68
645976.06,5493327.66
645978.44,5493325.61
645988.12,5493317.31
645990.57,5493315.21
645992.92,5493312.97
645995.21,5493310.64
645997.52,5493308.30
645999.84,5493305.94
646002.18,5493303.57
646004.53,5493301.19
646006.89,5493298.79
646009.27,5493296.37
646014.07,5493291.50
646016.49,5493289.04
646018.93,5493286.57
646021.38,5493284.08
646023.84,5493281.58
646026.32,5493279.07
646028.80,5493276.55
646031.30,5493274.01
646033.82,5493271.46
646036.35,5493268.89
646038.89,5493266.31
646041.45,5493263.71
646044.02,5493261.10
646046.60,5493258.48
646049.20,5493255.85
646051.81,5493253.19
646054.44,5493250.53
646057.08,5493247.85
646059.74,5493245.15
646062.40,5493242.44
646065.09,5493239.72
646067.78,5493236.98
646075.95,5493228.69
646087.05,5493217.42
646089.87,5493214.56
646092.70,5493211.69
646095.55,5493208.80
646098.41,5493205.89
646107.09,5493197.09
646110.00,5493194.13
646112.93,5493191.16
646115.88,5493188.17
646118.84,5493185.16
646121.81,5493182.14
646124.80,5493179.11
646127.81,5493176.06
646130.82,5493173.00
646133.86,5493169.92
646136.91,5493166.82
646139.97,5493163.71
646143.04,5493160.60
646146.12,5493157.47
646149.21,5493154.34
646152.31,5493151.18
646155.43,5493148.02
646158.55,5493144.85
646161.69,5493141.67
646223.89,5493078.54
646227.23,5493075.14
646230.57,5493071.75
646233.92,5493068.36
646237.26,5493064.97
646240.64,5493061.61
646244.03,5493058.25
646247.41,5493054.89
646250.79,5493051.52
646254.17,5493048.16
646257.55,5493044.80
646260.93,5493041.44
646264.31,5493038.08
646338.63,5492964.19
646342.00,5492960.83
646345.38,5492957.47
646348.76,5492954.11
646352.14,5492950.76
646355.52,5492947.39
646358.90,5492944.04
646362.27,5492940.68
646365.65,5492937.32
646369.03,5492933.96
