646820.20,5493115.32
646820.31,5493110.56
646820.42,5493105.80
646820.52,5493101.03
646820.63,5493096.27
646820.73,5493091.51
646823.83,5493087.95
646827.08,5493084.47
646830.33,5493080.98
646833.59,5493077.50
646836.84,5493074.01
646840.09,5493070.52
646843.35,5493067.04
646848.99,5493043.04
646848.99,5493031.14
646848.99,5493026.38
646848.99,5493021.61
646848.99,5493016.85
646848.99,5493012.09
646848.99,5493000.19
646848.99,5492995.42
646848.99,5492990.66
646848.99,5492985.89
646848.99,5492981.11
