646377.22,5492927.64
646379.31,5492925.30
646381.52,5492922.85
646383.84,5492920.26
646386.29,5492917.55
646388.84,5492914.71
646391.52,5492911.72
646394.32,5492908.60
646397.23,5492905.36
646399.24,5492903.12
646401.31,5492900.82
646403.44,5492898.45
646405.63,5492896.01
646407.88,5492893.52
646410.18,5492890.95
646412.55,5492888.32
646414.96,5492885.63
646417.43,5492882.89
646419.94,5492880.09
646422.51,5492877.23
646471.53,5492822.68
646474.29,5492818.26
646476.62,5492813.45
646478.98,5492808.56
646482.58,5492801.13
646485.01,5492796.09
646487.49,5492790.97
646490.00,5492785.78
646492.54,5492780.52
646495.12,5492775.19
646498.37,5492766.80
646499.22,5492763.88
646500.07,5492760.93
646500.93,5492757.97
646501.80,5492755.00
646502.67,5492752.00
646503.54,5492748.98
646504.42,5492745.95
646505.31,5492742.90
646506.20,5492739.82
646507.10,5492736.73
646508.01,5492733.61
646508.92,5492730.48
646509.84,5492727.32
646510.76,5492724.15
646511.68,5492720.96
646513.12,5492718.00
646515.15,5492715.31
646517.20,5492712.62
646519.26,5492709.90
646521.33,5492707.17
646523.41,5492704.42
646525.51,5492701.66
646527.62,5492698.88
646529.74,5492696.08
646531.86,5492693.28
646534.01,5492690.46
646606.52,5492677.47
