646319.04,5493548.41
646319.53,5493545.33
646320.04,5493542.08
646320.59,5493538.66
646321.16,5493535.06
646321.75,5493531.32
646322.37,5493527.42
646323.02,5493523.35
646323.69,5493519.10
646324.39,5493514.68
646324.93,5493511.66
646325.52,5493508.57
646326.13,5493505.40
646326.75,5493502.21
646327.37,5493499.01
646327.99,5493495.81
646328.60,5493492.62
646329.22,5493489.42
646329.82,5493486.22
646330.41,5493483.01
646333.37,5493467.02
646333.96,5493463.82
646334.56,5493460.61
646335.15,5493457.41
646335.74,5493454.21
