646318.35,5493569.68
646317.68,5493572.71
646316.96,5493575.92
646316.21,5493579.31
646315.41,5493582.88
646314.70,5493586.64
646314.01,5493590.56
646313.28,5493594.68
646312.51,5493598.99
646311.98,5493601.96
646311.44,5493605.02
646310.88,5493608.16
646310.31,5493611.36
646309.74,5493614.55
646309.19,5493617.76
646308.70,5493620.98
646308.21,5493624.19
646307.72,5493627.41
646307.23,5493630.62
646306.73,5493633.84
646306.24,5493637.06
646304.03,5493651.53
646303.54,5493654.75
646303.05,5493657.97
646302.56,5493661.19
646302.07,5493664.41
646301.58,5493667.63
646301.09,5493670.84
646299.61,5493680.49
