644999.35,5494099.80
645002.48,5494099.88
645005.81,5494099.97
645009.32,5494100.07
645013.00,5494100.16
645016.83,5494100.27
645020.84,5494100.38
645025.02,5494100.49
645068.72,5494101.66
645072.62,5494101.77
645076.39,5494102.75
645080.05,5494104.56
645083.77,5494106.39
645087.58,5494108.27
645091.45,5494110.18
645095.41,5494112.13
645099.43,5494114.12
645103.52,5494116.13
645107.67,5494118.18
645111.91,5494120.27
645116.17,5494122.38
645120.45,5494124.49
645135.39,5494131.86
645139.66,5494133.96
