645485.70,5494086.00
645482.84,5494084.76
645479.82,5494083.46
645476.65,5494082.09
645473.33,5494080.66
645469.85,5494079.16
645466.24,5494077.60
645462.48,5494075.97
645458.58,5494074.29
645454.52,5494072.54
645451.72,5494071.33
645448.86,5494070.10
645441.41,5494066.88
645438.32,5494065.55
645435.17,5494064.19
645431.95,5494062.80
645428.67,5494061.38
645425.31,5494059.93
645421.88,5494058.45
645418.38,5494056.94
645414.80,5494055.39
645411.15,5494053.81
645407.42,5494052.21
645403.62,5494050.56
645399.75,5494048.89
645395.81,5494047.19
645391.79,5494045.46
645387.73,5494043.60
645383.97,5494041.07
