644629.21,5493010.70
644628.20,5493007.75
644625.99,5493001.32
644623.19,5492992.96
644621.93,5492989.13
644620.63,5492985.15
644619.26,5492980.98
644618.31,5492978.10
644612.67,5492960.88
644611.73,5492957.45
644611.49,5492953.82
644610.86,5492944.35
644610.60,5492940.43
644610.34,5492936.43
644610.13,5492932.36
644609.99,5492928.22
644609.84,5492924.01
644609.69,5492919.69
644609.53,5492915.29
644609.37,5492910.80
644609.13,5492903.91
644608.96,5492899.22
644608.79,5492894.46
644608.62,5492889.70
644608.37,5492882.56
644608.20,5492877.80
644608.03,5492873.03
644607.86,5492868.27
644607.19,5492849.23
644607.02,5492844.46
