646605.10,5493601.37
646602.27,5493600.07
646599.28,5493598.69
646596.14,5493597.24
646592.83,5493595.71
646589.37,5493594.11
646585.72,5493592.43
646578.02,5493588.87
646573.91,5493586.98
646571.09,5493585.67
646568.20,5493584.34
646565.26,5493582.98
646547.54,5493574.81
646544.58,5493573.45
646541.63,5493572.09
646538.66,5493570.72
646535.71,5493569.36
646532.76,5493568.00
646529.81,5493566.64
646526.85,5493565.28
646523.72,5493564.54
646520.49,5493564.09
646517.26,5493563.63
646514.04,5493563.17
646510.83,5493562.72
646504.39,5493561.81
646501.16,5493561.35
646497.93,5493560.89
646494.70,5493560.43
646491.48,5493559.98
646488.26,5493559.52
646485.04,5493559.06
646481.83,5493558.61
646478.61,5493558.15
646475.39,5493557.70
646472.17,5493557.24
646468.95,5493556.79
646465.72,5493556.33
646462.50,5493555.87
646459.29,5493555.42
646456.07,5493554.96
646441.56,5493553.66
646438.31,5493553.85
646435.05,5493554.04
646431.80,5493554.23
646428.56,5493554.42
646425.31,5493554.61
646422.07,5493554.80
646418.82,5493554.99
646394.45,5493556.42
646391.20,5493556.61
646387.96,5493556.80
646384.71,5493556.99
646381.47,5493557.18
646378.22,5493557.37
646374.99,5493557.55
646371.73,5493557.74
646368.49,5493557.93
646365.24,5493558.12
646361.99,5493558.32
646358.74,5493558.50
646355.49,5493558.69
646352.25,5493558.88
646349.00,5493559.07
646345.76,5493559.26
646342.51,5493559.45
646339.27,5493559.64
646336.01,5493559.83
646327.90,5493560.31
