644738.16,5492776.75
644738.61,5492773.67
644739.09,5492770.38
644739.59,5492766.91
644740.13,5492763.25
644740.68,5492759.41
644741.47,5492754.04
644744.76,5492731.17
644745.22,5492727.78
644745.70,5492724.31
644746.18,5492720.78
644746.67,5492717.17
644747.18,5492713.47
644747.69,5492709.69
644748.22,5492705.83
644748.76,5492701.89
644749.31,5492697.85
644749.87,5492693.73
644750.44,5492689.54
644751.02,5492685.27
644751.62,5492680.92
644752.25,5492676.51
644753.43,5492672.13
644754.63,5492667.68
644755.84,5492663.16
644757.08,5492658.57
644758.32,5492653.98
644759.55,5492649.38
644760.79,5492644.78
644762.03,5492640.19
644763.27,5492635.58
644764.51,5492630.99
644765.75,5492626.39
644766.99,5492621.79
644768.23,5492617.19
644769.47,5492612.59
644770.70,5492608.00
644771.94,5492603.40
644773.18,5492598.80
644781.86,5492566.60
644783.10,5492561.99
644784.34,5492557.39
644786.19,5492550.49
644787.44,5492545.88
644788.68,5492541.27
644789.92,5492536.67
644799.21,5492502.16
644800.45,5492497.57
644801.69,5492492.97
