645417.36,5493292.71
645416.09,5493289.88
645414.74,5493286.88
645411.43,5493286.44
645408.11,5493288.05
645404.64,5493289.74
645400.98,5493291.51
645397.17,5493293.36
645393.20,5493295.29
645390.46,5493296.62
645387.66,5493297.98
645384.79,5493299.38
645381.84,5493300.81
645378.82,5493302.28
645375.75,5493303.77
645367.73,5493307.66
645364.39,5493309.29
645360.96,5493310.95
645357.44,5493312.66
645355.28,5493310.30
645353.50,5493306.65
645351.70,5493302.95
645349.87,5493299.18
645348.00,5493295.34
645346.10,5493291.44
645344.16,5493287.45
645342.18,5493283.39
645340.18,5493279.27
645338.14,5493275.08
