645524.60,5493491.04
645524.48,5493494.16
645524.35,5493497.46
645523.73,5493513.61
645523.56,5493517.79
645523.07,5493522.14
645522.74,5493525.14
645521.30,5493537.96
645520.92,5493541.36
645520.53,5493544.83
645519.90,5493548.34
645519.18,5493551.92
645518.43,5493555.59
645517.67,5493559.33
645516.89,5493563.15
645516.20,5493567.06
645515.52,5493571.06
645514.83,5493575.15
645514.13,5493579.33
645513.41,5493583.59
645512.68,5493587.92
645511.93,5493592.32
645511.18,5493596.80
645510.41,5493601.35
645509.62,5493605.99
645508.79,5493610.68
645507.96,5493615.37
645507.14,5493620.06
645506.31,5493624.76
645505.48,5493629.45
