644698.77,5493804.99
644701.57,5493803.57
644704.63,5493802.31
644708.04,5493801.55
644711.63,5493800.75
644723.41,5493798.12
644727.63,5493797.18
644732.02,5493796.20
644735.05,5493795.53
644738.19,5493794.99
644787.84,5493786.20
644805.41,5493782.85
644808.61,5493782.24
644811.80,5493781.63
644814.99,5493781.03
644818.18,5493780.42
644821.38,5493779.81
644824.59,5493779.20
644827.78,5493778.59
644830.97,5493777.98
644834.18,5493777.37
644837.37,5493776.76
644840.57,5493776.14
644843.73,5493775.38
644846.89,5493774.62
644850.05,5493773.86
644853.21,5493773.10
644856.37,5493772.34
644895.92,5493762.82
644899.09,5493762.06
644902.25,5493761.30
644905.41,5493760.54
644908.57,5493759.78
644911.74,5493759.01
644914.90,5493758.25
644938.59,5493752.43
644941.74,5493751.65
644944.89,5493750.87
644948.04,5493750.10
