645051.73,5493666.91
645052.81,5493675.55
645053.26,5493679.11
645053.73,5493682.83
645054.22,5493686.74
645054.73,5493690.82
645055.26,5493695.06
645055.82,5493699.48
645056.20,5493702.52
645056.59,5493705.63
645056.99,5493708.80
645057.40,5493712.06
645061.51,5493744.77
645062.02,5493748.82
645062.54,5493752.96
645063.07,5493757.19
645063.61,5493761.49
645064.17,5493765.88
645064.73,5493770.36
645067.67,5493793.69
645068.81,5493798.31
645070.03,5493802.91
645071.25,5493807.52
645072.47,5493812.12
645073.70,5493816.72
645074.92,5493821.33
645095.46,5493842.41
645100.17,5493842.56
645104.93,5493842.52
645109.70,5493842.49
645114.47,5493842.45
645140.68,5493842.24
645145.44,5493842.20
645150.21,5493842.17
645154.97,5493842.13
645159.73,5493842.09
645164.50,5493842.05
645169.27,5493842.01
645174.04,5493841.98
645178.80,5493841.94
