646296.49,5493921.74
646293.38,5493921.54
646290.11,5493921.33
646279.33,5493920.64
646275.37,5493920.39
646271.22,5493920.12
646263.86,5493919.65
646260.78,5493919.46
646257.63,5493919.25
646239.81,5493918.12
646236.57,5493918.06
646233.32,5493918.04
646230.07,5493918.02
646226.80,5493917.99
646223.56,5493917.97
646220.30,5493917.95
646217.05,5493917.93
646210.54,5493917.88
646205.67,5493917.85
646200.80,5493917.81
646192.66,5493917.76
646189.40,5493917.73
646186.16,5493917.71
646179.65,5493917.67
646176.41,5493917.64
646173.16,5493917.75
646169.91,5493917.89
646166.66,5493918.02
646163.41,5493918.15
646160.15,5493918.29
646156.89,5493918.42
646153.65,5493918.55
646150.39,5493918.69
646147.14,5493918.82
646142.26,5493919.02
646139.01,5493919.15
646135.77,5493919.29
646132.52,5493919.42
646129.27,5493919.55
646126.01,5493919.69
646122.77,5493919.82
646119.52,5493919.95
646116.28,5493920.09
646113.03,5493920.22
646109.78,5493920.35
646106.53,5493920.49
646100.03,5493920.75
646096.79,5493920.89
646093.54,5493921.02
646090.28,5493921.15
646087.02,5493921.29
646083.77,5493921.42
646080.52,5493921.55
646077.28,5493921.69
646074.03,5493921.82
646070.77,5493921.95
646067.52,5493922.09
646064.28,5493922.22
646061.02,5493922.35
646057.77,5493922.49
646054.52,5493922.62
646051.26,5493922.75
646044.75,5493923.02
646041.50,5493923.15
