644805.68,5493321.51
644806.79,5493324.41
644809.56,5493331.72
644810.85,5493335.10
644812.20,5493338.64
644813.61,5493342.35
644819.87,5493358.82
644821.01,5493361.82
644822.19,5493364.90
644823.42,5493368.06
644824.68,5493371.28
644825.96,5493374.57
644827.28,5493377.94
644828.62,5493381.39
644829.99,5493384.92
644831.40,5493388.52
644837.32,5493403.72
644838.88,5493407.72
644840.47,5493411.82
644842.10,5493415.98
644843.75,5493420.23
644845.43,5493424.54
644847.14,5493428.92
644848.87,5493433.36
644850.60,5493437.80
644852.19,5493442.28
644853.73,5493446.80
644855.26,5493451.31
644856.79,5493455.83
644858.31,5493460.34
644859.84,5493464.85
