645075.84,5492940.17
645073.02,5492941.50
645070.04,5492942.91
645066.91,5492944.39
645063.62,5492945.94
645058.98,5492948.13
645055.32,5492949.86
645051.51,5492951.66
645047.53,5492953.54
645044.77,5492954.85
645041.93,5492956.19
645034.48,5492959.70
645031.39,5492961.17
645028.24,5492962.65
645025.03,5492964.17
645021.74,5492965.72
645018.38,5492967.31
645014.94,5492968.94
645011.43,5492970.59
645007.86,5492972.28
645000.52,5492975.75
644996.75,5492977.53
644992.93,5492979.34
644989.04,5492981.17
644985.09,5492983.04
644981.06,5492984.94
644976.95,5492986.88
644972.75,5492988.87
644968.49,5492990.88
644964.17,5492992.92
644959.78,5492995.00
644955.32,5492997.10
644950.78,5492999.25
644946.15,5493001.43
644941.45,5493003.66
644936.67,5493005.92
644931.84,5493008.20
644926.94,5493010.51
644921.96,5493012.87
644916.91,5493015.25
644911.78,5493017.68
644906.59,5493020.13
644901.34,5493022.61
644896.01,5493025.13
644890.63,5493027.67
644882.44,5493031.54
644879.67,5493032.85
644876.88,5493034.17
644874.09,5493035.49
644871.27,5493036.82
644868.43,5493038.16
644865.57,5493039.51
644862.69,5493040.88
644859.79,5493042.24
644856.88,5493043.62
644853.94,5493044.99
644850.99,5493046.37
644848.02,5493047.75
644845.03,5493049.14
644842.03,5493050.54
644839.01,5493051.95
644835.97,5493053.36
644832.92,5493054.78
644829.85,5493056.21
644826.75,5493057.65
644823.65,5493059.10
644820.52,5493060.56
644817.37,5493062.02
644814.21,5493063.50
644811.03,5493064.98
644807.83,5493066.46
644804.63,5493067.97
644802.39,5493070.74
644800.14,5493073.53
644797.89,5493076.33
644795.62,5493079.14
