644996.18,5493964.02
644999.24,5493964.62
645002.47,5493965.25
645005.83,5493965.91
645009.37,5493966.60
645013.07,5493967.33
645016.95,5493968.09
645021.00,5493968.88
645025.26,5493969.72
645029.68,5493970.59
645032.72,5493971.14
645035.88,5493971.52
645039.10,5493971.90
645045.77,5493972.68
645049.22,5493973.09
645052.75,5493973.50
645056.36,5493973.93
645061.91,5493974.58
645065.70,5493975.02
645069.56,5493975.48
645073.52,5493975.94
645077.54,5493976.42
645081.64,5493976.90
645085.83,5493977.39
645090.07,5493977.89
645117.03,5493981.07
645121.77,5493981.62
645126.53,5493981.72
645131.30,5493981.77
645136.06,5493981.82
645140.83,5493981.87
645145.60,5493981.92
645150.37,5493981.97
645157.52,5493982.05
645162.28,5493982.10
645167.06,5493982.15
645171.82,5493982.20
