646665.62,5493499.93
646663.43,5493497.69
646656.18,5493490.29
646653.51,5493487.57
646650.74,5493484.74
646647.83,5493481.77
646644.81,5493478.69
646641.67,5493475.48
646639.51,5493473.27
646637.28,5493471.01
646635.01,5493468.69
646632.68,5493466.31
646630.31,5493463.89
646627.88,5493461.40
646625.39,5493458.86
646622.84,5493456.26
646620.24,5493453.61
646617.58,5493450.89
646614.88,5493448.13
646612.12,5493445.32
646609.31,5493442.46
646606.45,5493439.53
646603.52,5493436.55
646600.57,5493433.47
