644898.24,5493614.60
644895.41,5493615.98
644892.41,5493617.45
644889.21,5493619.01
644885.83,5493620.64
644882.28,5493622.32
644878.59,5493624.06
644874.71,5493625.89
644870.69,5493627.80
644867.94,5493629.09
644865.12,5493630.43
644862.25,5493631.79
644854.78,5493635.32
644851.66,5493636.79
644848.48,5493638.30
644845.23,5493639.84
644841.91,5493641.40
644838.51,5493643.01
644835.03,5493644.66
644829.67,5493647.19
644826.00,5493648.93
644796.16,5493662.77
644791.85,5493664.68
644787.46,5493666.64
644782.99,5493668.62
644778.44,5493670.65
644773.81,5493672.70
644769.10,5493674.80
644764.32,5493676.92
644759.47,5493679.08
644754.61,5493681.24
644749.74,5493683.40
644744.91,5493685.64
644740.09,5493687.90
644735.27,5493690.16
644730.46,5493692.42
644725.65,5493694.68
644720.83,5493696.94
644716.01,5493699.20
644711.20,5493701.46
644694.31,5493709.34
644689.47,5493711.54
644684.62,5493713.76
644679.78,5493715.96
644674.94,5493718.17
644670.10,5493720.38
644665.26,5493722.59
644660.42,5493724.80
644655.58,5493727.01
644648.31,5493730.32
644643.48,5493732.53
644638.64,5493734.74
644633.80,5493736.94
644628.97,5493739.15
