645809.25,5493190.45
645809.24,5493193.58
645809.22,5493196.87
645809.20,5493200.30
645809.18,5493203.91
645809.16,5493207.68
645809.08,5493222.81
645808.99,5493238.48
645808.98,5493241.83
645808.96,5493245.24
645808.94,5493248.73
645808.92,5493252.31
645808.90,5493255.97
645808.88,5493259.72
645808.86,5493263.55
645810.52,5493266.79
645813.28,5493269.69
645817.29,5493270.17
645821.44,5493270.54
645825.44,5493269.40
645829.44,5493267.83
645833.51,5493266.24
645837.64,5493264.62
645841.83,5493262.98
645846.11,5493261.31
645850.47,5493259.60
645854.89,5493257.87
