646049.48,5494047.76
646052.59,5494047.64
646055.86,5494047.52
646059.31,5494047.39
646068.07,5494047.06
646072.12,5494046.91
646076.36,5494046.75
646080.76,5494046.58
646083.79,5494046.47
646184.40,5494042.73
646187.64,5494042.63
646190.90,5494042.53
646194.15,5494042.44
646197.40,5494042.34
646200.65,5494042.24
646203.90,5494042.15
646207.15,5494042.05
646210.40,5494041.95
646213.66,5494041.86
646228.28,5494041.42
646231.52,5494041.32
646234.78,5494041.22
646238.03,5494041.13
646241.30,5494041.03
646260.80,5494040.45
646264.05,5494040.35
646267.30,5494040.25
646270.55,5494040.16
646273.81,5494040.06
646277.06,5494039.96
646280.32,5494039.86
646283.57,5494039.77
646286.82,5494039.67
646290.08,5494039.57
646293.34,5494039.48
646296.60,5494039.38
646299.86,5494039.28
646303.11,5494039.18
646306.35,5494039.09
646309.60,5494038.99
646312.85,5494038.89
646316.11,5494038.80
