644695.83,5493816.98
644696.40,5493820.01
644697.02,5493823.23
644697.66,5493826.60
644698.33,5493830.13
644699.07,5493833.83
644699.86,5493837.66
644700.68,5493841.65
644701.54,5493845.80
644702.43,5493850.12
644703.05,5493853.09
644703.68,5493856.15
644704.33,5493859.29
644704.99,5493862.47
644705.65,5493865.66
644706.31,5493868.85
644707.29,5493873.62
644707.95,5493876.82
644708.94,5493881.60
644709.60,5493884.79
644710.26,5493887.97
644710.92,5493891.16
644711.57,5493894.34
644712.23,5493897.53
644712.89,5493900.71
644713.55,5493903.90
644714.21,5493907.09
644714.87,5493910.27
644715.53,5493913.45
644716.58,5493916.42
644718.94,5493918.66
644721.30,5493920.90
644723.66,5493923.14
644726.01,5493925.38
644728.58,5493927.29
644731.61,5493928.45
644734.65,5493929.62
644737.69,5493930.79
644740.73,5493931.96
644743.76,5493933.12
644746.88,5493933.94
644750.11,5493934.32
644753.34,5493934.70
644759.81,5493935.45
644769.50,5493936.59
644772.73,5493936.97
644775.96,5493937.35
644803.45,5493940.57
644806.68,5493940.95
644821.21,5493942.66
644830.91,5493943.79
644837.36,5493944.55
644840.59,5493944.93
644843.82,5493945.31
644847.04,5493945.69
644850.27,5493946.06
644853.49,5493946.44
644856.73,5493946.82
644859.96,5493947.20
644863.20,5493947.58
644872.89,5493948.72
644880.97,5493949.66
644887.44,5493950.42
644921.35,5493954.40
644924.58,5493954.78
644931.04,5493955.54
644934.28,5493955.92
644942.35,5493956.86
644945.58,5493957.24
644948.81,5493957.62
644952.04,5493958.00
644955.27,5493958.38
644958.50,5493958.76
644961.74,5493959.14
644964.96,5493959.51
644968.19,5493959.89
644971.42,5493960.27
644974.65,5493960.65
644977.88,5493961.03
