644936.57,5493212.98
644940.38,5493211.23
644943.43,5493209.83
644946.66,5493208.35
644950.05,5493206.79
644953.62,5493205.16
644957.34,5493203.46
644961.20,5493201.68
644965.24,5493199.84
644968.03,5493198.56
644970.88,5493197.25
644973.81,5493195.91
644976.81,5493194.53
644979.89,5493193.12
644983.05,5493191.67
644986.29,5493190.19
644989.60,5493188.67
644992.98,5493187.12
644996.42,5493185.54
644999.93,5493183.93
645003.52,5493182.29
645007.18,5493180.61
645010.90,5493178.91
645024.53,5493172.66
645028.61,5493170.79
645032.77,5493168.89
645037.00,5493166.95
645041.29,5493164.98
645045.64,5493162.99
645050.07,5493160.99
645054.57,5493158.96
645059.16,5493156.90
645063.82,5493154.80
645068.54,5493152.68
645073.31,5493150.54
645095.64,5493140.49
645100.77,5493138.19
645105.97,5493135.85
645111.22,5493133.49
645116.55,5493131.09
645121.93,5493128.67
645127.39,5493126.20
645144.15,5493118.58
