646325.35,5493430.76
646322.24,5493430.69
646318.95,5493430.62
646315.46,5493430.54
646311.77,5493430.46
646307.91,5493430.37
646303.88,5493430.29
646299.67,5493430.19
646295.28,5493430.10
646268.04,5493429.50
646253.39,5493429.17
646250.14,5493429.10
646246.89,5493429.03
646243.63,5493428.95
646240.38,5493428.88
646237.13,5493428.81
646214.36,5493428.04
646211.11,5493427.92
646207.86,5493427.81
646202.97,5493427.64
646199.75,5493427.28
646196.55,5493426.77
646193.33,5493426.25
646190.11,5493425.73
646183.69,5493424.69
646180.47,5493424.18
646177.26,5493423.66
646174.04,5493423.14
646170.83,5493422.62
646167.62,5493422.11
646164.42,5493421.59
646161.21,5493421.07
646157.99,5493420.55
646154.78,5493420.03
646151.57,5493419.51
646148.36,5493419.00
646145.16,5493418.48
646141.95,5493417.96
646138.74,5493417.44
