645124.00,5493528.59
645121.01,5493529.43
645117.87,5493530.31
645114.60,5493531.22
645111.17,5493532.18
645107.59,5493533.18
645103.83,5493534.24
645099.92,5493535.33
645095.85,5493536.47
645091.62,5493537.66
645088.69,5493538.47
645085.73,5493539.39
645066.37,5493545.44
645053.83,5493549.36
645050.14,5493550.71
645046.42,5493552.20
645042.63,5493553.72
645018.37,5493563.47
645014.10,5493565.19
645009.77,5493566.91
645005.34,5493568.55
645000.84,5493570.22
644996.24,5493571.93
644991.58,5493573.65
644986.84,5493575.41
644982.04,5493577.19
644977.17,5493578.99
644972.26,5493580.92
644967.41,5493583.09
644962.55,5493585.27
644957.70,5493587.44
644952.86,5493589.61
644948.02,5493591.78
644943.17,5493593.95
644938.31,5493596.13
644933.46,5493598.30
644928.61,5493600.47
644923.77,5493602.64
644918.93,5493604.85
644914.10,5493607.05
