646039.82,5493791.41
646042.84,5493792.11
646049.33,5493793.61
646052.78,5493794.41
646056.40,5493795.25
646060.21,5493796.13
646064.18,5493797.05
646068.31,5493798.00
646099.37,5493804.79
646137.64,5493812.60
646140.83,5493813.25
646144.02,5493813.90
646147.20,5493814.54
646150.39,5493815.15
646153.58,5493815.76
646156.78,5493816.38
646159.98,5493816.99
646163.17,5493817.60
646166.37,5493818.21
646169.57,5493818.82
646177.56,5493820.35
646180.75,5493820.96
646183.97,5493821.47
646187.18,5493821.95
646190.41,5493822.42
646193.61,5493822.90
646201.66,5493824.09
646204.88,5493824.57
646209.70,5493825.28
646217.74,5493826.47
646220.96,5493826.95
646224.18,5493827.42
646227.39,5493827.90
646230.62,5493828.28
646240.34,5493829.29
646243.58,5493829.63
646264.66,5493831.84
646267.88,5493832.17
646271.11,5493832.51
646274.34,5493832.85
646277.58,5493833.19
