646403.87,5493127.95
646406.12,5493130.10
646408.51,5493132.38
646411.02,5493134.77
646413.66,5493137.29
646416.41,5493139.91
646419.29,5493142.65
646422.28,5493145.50
646425.39,5493148.47
646428.63,5493151.57
646430.86,5493153.69
646433.14,5493155.86
646435.47,5493158.09
646437.87,5493160.38
646440.33,5493162.73
646442.84,5493165.12
646445.42,5493167.58
646456.30,5493177.96
646466.55,5493187.74
646469.61,5493190.66
646472.73,5493193.63
646475.89,5493196.65
646515.00,5493233.95
646520.17,5493238.88
646525.34,5493243.82
646528.80,5493247.11
646533.97,5493252.04
646551.03,5493283.72
646547.92,5493287.33
646544.65,5493290.80
646541.38,5493294.27
646536.47,5493299.48
646533.20,5493302.95
646529.93,5493306.41
646526.66,5493309.88
646523.39,5493313.35
646520.12,5493316.83
646516.85,5493320.30
646513.58,5493323.76
646510.31,5493327.23
