646864.80,5493331.37
646861.68,5493331.24
646858.52,5493332.22
646855.21,5493333.24
646851.75,5493334.32
646848.11,5493335.45
646844.29,5493336.64
646840.31,5493337.87
646836.19,5493339.15
646831.87,5493340.49
646827.38,5493341.88
646825.07,5493344.09
646822.82,5493346.44
646820.57,5493348.79
646818.32,5493351.13
646816.04,5493353.46
646813.75,5493355.78
646811.46,5493358.09
646809.18,5493360.40
646806.89,5493362.71
646804.61,5493365.02
646802.31,5493367.34
646800.02,5493369.66
646797.73,5493371.98
646795.44,5493374.29
646793.15,5493376.61
646790.87,5493378.92
646788.59,5493381.23
646786.30,5493383.54
646784.01,5493385.85
646781.72,5493388.17
646773.72,5493396.26
646763.44,5493406.66
646761.16,5493408.97
646758.87,5493411.28
646756.58,5493413.60
646754.29,5493415.92
646752.00,5493418.23
646749.72,5493420.54
646747.43,5493422.86
646745.15,5493425.17
646743.03,5493427.64
646740.91,5493430.13
646738.79,5493432.60
646736.68,5493435.08
646734.57,5493437.55
646732.46,5493440.02
646730.35,5493442.49
646726.12,5493447.45
646724.01,5493449.91
646721.89,5493452.39
646719.78,5493454.86
646717.68,5493457.33
