646505.11,5492900.84
646508.29,5492897.29
646513.05,5492891.97
646516.24,5492888.43
646519.47,5492884.91
646522.68,5492881.41
646525.91,5492877.89
646529.13,5492874.39
646532.35,5492870.88
646535.57,5492867.37
646538.79,5492863.85
646542.01,5492860.34
646545.23,5492856.83
646548.46,5492853.32
646551.69,5492849.80
646554.91,5492846.28
646558.10,5492842.75
646561.30,5492839.21
646564.50,5492835.68
646567.70,5492832.15
646570.89,5492828.63
646575.69,5492823.33
646582.09,5492816.27
646586.89,5492810.97
646590.10,5492807.43
646593.30,5492803.89
646596.49,5492800.36
646599.69,5492796.83
646602.89,5492793.31
646606.08,5492789.78
646609.28,5492786.25
646612.48,5492782.72
646615.67,5492779.19
646618.87,5492775.66
646622.08,5492772.12
