645732.56,5493110.16
645732.68,5493113.28
645732.80,5493116.59
645732.92,5493120.09
645733.05,5493123.77
645733.19,5493127.64
645733.34,5493131.71
645733.49,5493135.95
645733.65,5493140.36
645733.76,5493143.40
645733.88,5493146.55
645733.99,5493149.77
645734.11,5493153.02
645734.23,5493156.27
645734.34,5493159.52
645734.46,5493162.78
645734.58,5493166.02
645734.70,5493169.28
645734.81,5493172.53
645735.11,5493180.66
645735.22,5493183.92
645735.34,5493187.17
645735.46,5493190.42
645735.58,5493193.68
645735.69,5493196.93
645735.81,5493200.18
