647000.78,5494129.18
647003.82,5494158.76
647006.43,5494184.25
647008.98,5494209.13
647011.57,5494234.39
647012.33,5494241.71
647013.10,5494249.22
647014.15,5494259.49
647015.23,5494270.04
647016.04,5494277.97
647019.85,5494315.04
647020.93,5494325.64
647021.48,5494330.93
647022.02,5494336.23
647022.56,5494341.53
647023.11,5494346.83
647025.28,5494368.01
647027.25,5494386.53
647027.85,5494391.82
647028.45,5494397.10
647029.04,5494402.38
647031.14,5494420.91
647032.63,5494434.14
647033.23,5494439.42
647033.83,5494444.71
647034.43,5494450.01
647035.32,5494457.94
647035.92,5494463.23
647036.52,5494468.51
647037.11,5494473.80
647037.71,5494479.08
647038.31,5494484.37
647038.91,5494489.66
647039.51,5494494.96
647040.10,5494500.24
647040.70,5494505.54
647041.30,5494510.82
647041.90,5494516.10
647042.49,5494521.38
647043.09,5494526.67
647044.58,5494539.88
647045.18,5494545.17
647046.38,5494555.74
647046.97,5494561.04
647047.57,5494566.33
647048.17,5494571.62
647048.66,5494576.92
647049.14,5494582.22
647049.63,5494587.51
647050.12,5494592.80
647050.61,5494598.09
647051.10,5494603.40
647051.58,5494608.69
647052.07,5494613.98
647052.56,5494619.28
647053.05,5494624.58
647053.54,5494629.87
647054.03,5494635.18
647054.51,5494640.47
647055.00,5494645.77
647056.22,5494659.00
647056.71,5494664.30
647058.42,5494682.82
647058.91,5494688.12
647059.40,5494693.42
647059.88,5494698.72
647060.37,5494704.01
647060.86,5494709.31
647061.35,5494714.62
647061.82,5494719.92
647062.14,5494725.23
647062.47,5494730.54
647062.79,5494735.85
647063.44,5494746.47
647065.55,5494780.94
647066.04,5494788.91
647065.56,5494794.17
