646275.68,5493771.08
646272.63,5493770.52
646269.43,5493769.93
646266.03,5493769.30
646262.45,5493768.64
646258.67,5493767.95
646254.71,5493767.22
646250.60,5493766.47
646246.33,5493765.68
646241.93,5493764.85
646238.92,5493764.28
646235.83,5493763.69
646232.65,5493763.09
646229.41,5493762.47
646226.09,5493761.84
646222.69,5493761.20
646219.21,5493760.54
646215.64,5493759.86
646212.01,5493759.17
646208.28,5493758.52
646204.48,5493757.87
646200.61,5493757.21
646192.66,5493755.84
646188.58,5493755.14
646184.43,5493754.43
646180.21,5493753.70
646175.92,5493752.97
646171.57,5493752.04
646167.14,5493751.10
646162.64,5493750.15
646158.07,5493749.18
646153.45,5493748.19
646148.78,5493747.20
646148.24,5493716.81
646148.80,5493712.09
646149.36,5493707.35
646149.92,5493702.63
646150.47,5493697.90
646151.06,5493693.17
646151.75,5493688.45
646152.43,5493683.74
