201.65,8.95
201.65,15.26
201.65,26.72
201.65,36.61
201.65,43.38
201.65,49.49
201.65,56.08
201.65,64.43
201.65,93.21
201.65,116.07
201.65,129.54
201.65,154.55
201.65,202.40
201.65,220.23
201.65,226.79
201.65,234.76
201.65,248.42
201.65,317.66
201.65,324.58
201.65,341.20
201.65,367.53
201.65,381.39
201.65,391.09
