646508.83,5492915.51
646511.14,5492917.73
646513.57,5492920.05
646516.16,5492922.52
646518.87,5492925.13
646521.72,5492927.85
646524.69,5492930.69
646527.78,5492933.65
646531.01,5492936.73
646533.24,5492938.86
646535.52,5492941.05
646537.85,5492943.28
646540.25,5492945.57
646554.59,5492959.29
646557.40,5492961.97
646560.26,5492964.71
646563.17,5492967.50
646573.81,5492977.67
646576.96,5492980.69
646580.18,5492983.77
646583.46,5492986.90
646586.78,5492990.08
646590.16,5492993.31
646593.59,5492996.59
646597.03,5492999.89
646600.48,5493003.18
646603.93,5493006.48
646607.37,5493009.77
646610.81,5493013.07
646614.26,5493016.36
646619.42,5493021.30
646624.59,5493026.23
646628.04,5493029.53
646631.48,5493032.83
646634.93,5493036.12
646638.37,5493039.42
646641.81,5493042.71
646645.25,5493046.00
646648.69,5493049.29
646652.13,5493052.58
646655.57,5493055.87
646659.02,5493059.16
646662.46,5493062.46
646665.90,5493065.75
646669.34,5493069.04
646672.78,5493072.33
646676.22,5493075.62
646679.67,5493078.92
646683.11,5493082.21
646686.56,5493085.51
646691.72,5493090.44
646695.16,5493093.74
646698.60,5493097.03
646717.53,5493115.13
646720.97,5493118.43
646724.41,5493121.72
646729.57,5493126.66
646733.02,5493129.95
646736.46,5493133.25
646739.90,5493136.54
646743.35,5493139.84
646746.80,5493143.14
646750.24,5493146.43
646754.33,5493148.62
646758.86,5493150.13
646763.42,5493151.31
