646155.07,5493688.60
646154.62,5493691.67
646154.16,5493694.87
646153.76,5493698.25
646153.34,5493701.79
646152.90,5493705.53
646152.44,5493709.45
646151.95,5493713.56
646151.45,5493717.83
646150.92,5493722.25
646150.48,5493726.86
646150.18,5493730.01
646149.87,5493733.25
646149.23,5493739.98
646148.90,5493743.46
646151.98,5493744.50
646157.36,5493745.65
646161.04,5493746.43
646164.80,5493747.23
646170.59,5493748.46
646174.55,5493749.31
646178.59,5493750.08
646182.74,5493750.79
646186.96,5493751.52
646191.25,5493752.25
646195.62,5493753.00
646200.07,5493753.77
646218.50,5493757.04
646223.19,5493757.93
646227.87,5493758.82
646232.55,5493759.71
646237.22,5493760.59
646241.91,5493761.48
646246.59,5493762.37
646251.27,5493763.23
646255.96,5493764.09
646262.99,5493765.39
646279.39,5493768.41
