646611.47,5493613.75
646609.94,5493616.46
646608.33,5493619.34
646604.81,5493625.62
646602.92,5493628.99
646600.94,5493632.52
646598.86,5493636.22
646596.67,5493640.05
646595.14,5493642.65
646593.56,5493645.34
646591.94,5493648.09
646590.30,5493650.89
646587.83,5493655.08
646586.18,5493657.89
646584.54,5493660.69
646582.89,5493663.49
646577.94,5493671.90
646576.30,5493674.71
646574.65,5493677.51
646573.00,5493680.31
646569.70,5493685.92
646568.05,5493688.73
646566.41,5493691.53
646564.76,5493694.33
646563.12,5493697.12
646561.47,5493699.92
646559.82,5493702.73
646558.17,5493705.53
646556.53,5493708.33
646554.88,5493711.14
646553.23,5493713.94
646551.58,5493716.74
646549.93,5493719.54
