647062.63,5494790.89
647061.87,5494774.78
647061.62,5494770.82
647061.02,5494760.87
647060.83,5494757.85
647060.45,5494751.53
647060.25,5494748.26
647060.04,5494744.90
647059.83,5494741.46
647059.61,5494737.92
647059.39,5494734.31
647059.17,5494730.62
647058.94,5494726.85
647058.70,5494723.01
647058.45,5494719.08
647058.08,5494715.06
647057.70,5494710.97
647057.31,5494706.79
647056.92,5494702.54
647056.52,5494698.21
647056.12,5494693.80
647055.70,5494689.31
647055.28,5494684.75
647054.86,5494680.11
647054.42,5494675.39
647053.98,5494670.58
647053.53,5494665.69
647053.07,5494660.72
647052.60,5494655.66
647052.13,5494650.52
647051.65,5494645.29
647051.16,5494640.00
647050.67,5494634.71
647050.18,5494629.41
647049.69,5494624.10
647049.21,5494618.81
647048.72,5494613.50
647048.23,5494608.20
647047.01,5494594.95
647045.54,5494579.06
647045.05,5494573.76
647044.50,5494568.47
647043.90,5494563.18
647038.82,5494518.25
647038.22,5494512.97
647037.63,5494507.69
647037.03,5494502.40
647036.13,5494494.46
647035.23,5494486.52
647034.04,5494475.96
647033.44,5494470.67
647032.84,5494465.38
647032.25,5494460.10
647031.65,5494454.81
647031.05,5494449.52
647030.46,5494444.25
647029.86,5494438.96
647029.26,5494433.68
647024.78,5494394.02
647023.58,5494383.44
647022.73,5494375.50
647021.37,5494362.27
647020.83,5494356.98
647020.29,5494351.70
647019.75,5494346.40
647019.21,5494341.10
647018.66,5494335.81
647018.12,5494330.52
647017.58,5494325.23
647017.03,5494319.94
647016.49,5494314.64
647015.95,5494309.35
647015.40,5494304.05
647012.96,5494280.23
647012.42,5494274.94
647011.88,5494269.65
647011.33,5494264.35
647010.79,5494259.06
647010.25,5494253.76
647009.43,5494245.83
647008.35,5494235.24
647007.53,5494227.29
647006.99,5494221.99
647006.17,5494214.04
647004.81,5494200.81
647004.27,5494195.51
647002.37,5494176.99
647001.83,5494171.70
